latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-6.17869,-52.60312,338.9,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.88,3.33,D
-6.26069,-53.08466,333.54,0.51,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,304.98,7.9,D
-6.25996,-53.0801,347.24,0.51,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,305.75,7.9,D
-6.20078,-52.71448,334.99,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,303.22,5.86,D
-6.18893,-52.64156,343.27,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.76,6.24,D
-6.16252,-52.47922,340.93,0.55,0.43,2022-09-02,1715,N,VIIRS,n,2.0NRT,303.52,5.41,D
-6.32964,-53.48966,354.98,0.48,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,269.04,11.64,D
-6.31421,-53.39344,334.79,0.49,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,303.3,9.16,D
-6.29716,-53.28721,344.05,0.49,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.02,4.65,D
-6.26374,-53.07951,338.55,0.51,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.01,6.78,D
-6.22694,-52.85163,345.11,0.52,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,312.63,109.13,D
-6.22618,-52.84689,349.69,0.52,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,309.97,109.13,D
-6.22541,-52.84215,356.63,0.52,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,309.81,46.23,D
-6.16645,-52.4786,336.43,0.55,0.43,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.1,5.8,D
-6.23078,-52.85101,367,0.52,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,355.51,109.13,D
-6.33333,-53.4891,347.83,0.48,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,276.02,11.64,D
-6.32146,-53.41492,331.43,0.48,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,293.64,5.2,D
-6.24891,-52.96341,347.93,0.51,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.29,6.35,D
-6.23307,-52.86521,351.41,0.52,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,303.45,30.09,D
-6.23154,-52.85575,334.78,0.52,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,306.94,125.04,D
-6.23001,-52.84628,347.63,0.52,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.06,109.13,D
-6.2239,-52.784,333.3,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,303.7,8.35,D
-6.22313,-52.77927,348.4,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,309.22,8.35,D
-6.20137,-52.64459,336.13,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,306.65,6.42,D
-6.18465,-52.51646,342.03,0.55,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.23,5.64,D
-6.18303,-52.50647,335.58,0.55,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,309.02,7.27,D
-6.30011,-53.18579,338.35,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,303.71,7.7,D
-6.29938,-53.18126,336.97,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,301.26,5.38,D
-6.23631,-52.53855,351.44,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,300.55,15.22,D
-6.23553,-52.5336,355.56,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.84,43.95,D
-6.34642,-53.21105,351.16,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,301.3,10.13,D
-6.34286,-53.18841,330.93,0.5,0.41,2022-09-02,1715,N,VIIRS,l,2.0NRT,304.86,2.64,D
-6.25802,-52.65044,338.13,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.65,5.54,D
-6.24022,-52.53792,338.11,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,294.82,3.87,D
-6.23944,-52.53297,344.18,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,297.96,5.2,D
-6.23865,-52.52803,337.63,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,297.9,5.2,D
-6.23787,-52.52309,336.43,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,298.49,3.87,D
-6.23081,-52.47849,335.87,0.55,0.43,2022-09-02,1715,N,VIIRS,l,2.0NRT,310.49,4.4,D
-6.2665,-52.67895,340.56,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.27,5.08,D
-6.24413,-52.53729,333.92,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,291.9,3.87,D
-6.25887,-52.60536,335.64,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,306.65,7.65,D
-6.25811,-52.60056,337.48,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,305.58,9.6,D
-6.24803,-52.53667,334.51,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,296.53,8.71,D
-6.34734,-53.21222,345.39,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,299.11,7.12,D
-6.23675,-52.54063,336.25,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,293.73,3.54,D
-6.23593,-52.53571,356.21,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,302.7,19.11,D
-6.23511,-52.53077,338.16,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,297.59,19.11,D
-6.2592,-52.65224,345.46,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,309.04,7.24,D
-6.23984,-52.53509,348.2,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,296.7,19.11,D
-6.23821,-52.52523,345.06,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,296.65,10.3,D
-6.25896,-52.60244,343.67,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.47,20.39,D
-6.36084,-53.20077,345.99,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.46,70.3,D
-6.36532,-53.20465,309.78,0.5,0.41,2022-09-02,1715,N,VIIRS,l,2.0NRT,319.06,162.09,D
-6.36459,-53.20016,354.83,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,309.39,70.3,D
-6.35726,-53.15505,343.69,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,303.1,9.64,D
-6.36979,-53.20851,343.2,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,302.79,43.31,D
-6.36906,-53.20403,348.34,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,318.01,43.31,D
-6.36689,-53.19064,331.55,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,300.99,3.38,D
-6.27858,-52.64914,349.24,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,308.45,8.5,D
-6.2642,-52.56143,341.23,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.89,4.23,D
-6.42965,-53.55516,331.04,0.48,0.4,2022-09-02,1715,N,VIIRS,l,2.0NRT,305.88,3.78,D
-6.28562,-52.66787,344.13,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.54,14.88,D
-6.28246,-52.64851,338.87,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,311.31,8.5,D
-6.27929,-52.62914,343.99,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.61,10.15,D
-6.44156,-53.60585,339.03,0.47,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,303.47,4.94,D
-6.28633,-52.64788,342.29,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.27,7.98,D
-6.28317,-52.6285,339.98,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,311.26,10.65,D
-6.31368,-52.79137,342.52,0.52,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,300.12,7.92,D
-6.28705,-52.62787,351.05,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,313.65,10.65,D
-6.31752,-52.79075,338.07,0.52,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,309.59,47.25,D
-6.31675,-52.786,347.08,0.52,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.27,47.25,D
-6.29171,-52.63207,339.02,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,312.56,9.31,D
-6.29092,-52.62723,340.99,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,312.36,8.48,D
-6.29014,-52.6224,350.04,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.41,8.48,D
-6.28775,-52.60775,344.42,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,312.12,8.37,D
-6.27259,-52.51472,337.64,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,310.96,6.71,D
-6.32367,-52.80437,341.39,0.52,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,304.07,5.92,D
-6.32059,-52.78536,346.45,0.52,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,305.53,47.25,D
-6.26762,-52.45963,346,0.55,0.43,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.32,13.24,D
-6.59107,-53.63086,352.35,0.47,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.95,16.08,D
-6.53652,-53.28792,332.54,0.49,0.4,2022-09-02,1715,N,VIIRS,l,2.0NRT,303.98,3.13,D
-6.58798,-53.58775,353.02,0.47,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.02,12.42,D
-6.51819,-53.14894,330.51,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,286.86,4.46,D
-6.51748,-53.1445,336.25,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,279.2,4.46,D
-6.59164,-53.58714,352.59,0.47,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,313.29,23.83,D
-6.55591,-53.3619,335.6,0.48,0.4,2022-09-02,1715,N,VIIRS,l,2.0NRT,308.81,2.52,D
-6.52121,-53.14377,330.75,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,286.11,8.62,D
-6.5205,-53.13931,337.02,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,281.2,4.18,D
-6.53072,-53.17932,333.69,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,296.45,12.53,D
-6.52998,-53.17472,354.28,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.58,48.48,D
-6.44376,-52.63435,355.77,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,315.26,25.82,D
-6.44221,-52.62465,347.55,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,316.13,7.42,D
-6.4322,-52.5622,342.99,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,309.06,2.56,D
-6.44298,-52.62951,367,0.53,0.42,2022-09-02,1715,N,VIIRS,h,2.0NRT,316.47,25.82,D
-6.55423,-53.30332,348.22,0.49,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.09,6.75,D
-6.5316,-53.16068,346.14,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,299.37,26.66,D
-6.44608,-52.62403,353.51,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,312.01,8.01,D
-6.58907,-53.49958,344.74,0.48,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,308.99,8.18,D
-6.44459,-52.58982,346.64,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,308.98,16.32,D
-6.44382,-52.58501,354.63,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,318.47,41.35,D
-6.44304,-52.58009,356.41,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,316.01,41.35,D
-6.44767,-52.58414,353.5,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,330.45,52.88,D
-6.5405,-53.16833,355.69,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,297.22,27.39,D
-6.45692,-52.64215,338.98,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,311.8,8.33,D
-6.44844,-52.589,367,0.54,0.42,2022-09-02,1715,N,VIIRS,h,2.0NRT,313.27,19.78,D
-6.5779,-53.38089,346.41,0.48,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.6,13.7,D
-6.57721,-53.3765,345.42,0.48,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,313.3,8.62,D
-6.56888,-53.3237,337.46,0.49,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.25,32.07,D
-6.54425,-53.16776,356.79,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,304.95,27.39,D
-6.46384,-52.66074,348.58,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,308.58,9.72,D
-6.45616,-52.61246,348.85,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,308.11,6.37,D
-6.45154,-52.58342,348.08,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,320.97,52.88,D
-6.54354,-53.16329,367,0.5,0.41,2022-09-02,1715,N,VIIRS,h,2.0NRT,300.98,24.17,D
-6.54729,-53.16273,349.6,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,300.59,68.63,D
-6.54586,-53.15364,348.65,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,301.46,43.78,D
-6.54162,-53.12678,347.37,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,294.56,18.34,D
-6.46158,-52.62159,340.06,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,312.41,8.49,D
-6.57281,-53.30032,336.83,0.49,0.4,2022-09-02,1715,N,VIIRS,l,2.0NRT,310.17,7.02,D
-6.55032,-53.15756,339.41,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.74,68.63,D
-6.54961,-53.15306,348.55,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,304.07,43.78,D
-6.54464,-53.12156,349.77,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,298.89,18.34,D
-6.62158,-53.5867,346.07,0.47,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,313.61,10.59,D
-6.55407,-53.15697,333.03,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,300.28,12.37,D
-6.55336,-53.15245,337.09,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,301.67,24.42,D
-6.46317,-52.58146,348.9,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,312.29,8.73,D
-6.45854,-52.55222,335.66,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,308.59,2.96,D
-6.54767,-53.11631,367,0.5,0.41,2022-09-02,1715,N,VIIRS,h,2.0NRT,296.85,31.5,D
-6.62456,-53.58182,346.28,0.47,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,315.66,35.88,D
-6.57955,-53.29467,335.44,0.49,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.27,6.45,D
-6.55142,-53.11569,340.01,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,307,31.5,D
-6.55071,-53.11115,335.62,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,296.23,31.5,D
-6.45234,-52.48789,342.07,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,316.4,12.81,D
-6.55518,-53.11507,354.2,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.61,83.36,D
-6.55965,-53.11899,342.28,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,299.08,93.3,D
-6.55414,-53.15355,348.25,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,300.27,12.32,D
-6.54823,-53.11752,349.03,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,295.75,26.38,D
-6.54748,-53.11295,336.47,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,296.13,26.38,D
-6.46831,-52.48739,343.55,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,313.33,12.03,D
-6.61349,-53.35369,367,0.48,0.4,2022-09-02,1715,N,VIIRS,l,2.0NRT,332.96,134.95,D
-6.47141,-52.48185,349.62,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,314.38,30.34,D
-6.47222,-52.48677,367,0.54,0.42,2022-09-02,1715,N,VIIRS,h,2.0NRT,312.61,12.03,D
-6.30387,-53.18524,339.9,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,304.19,10.61,D
-6.30315,-53.1807,344.42,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,301.41,6.5,D
-6.30691,-53.18011,331.82,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,303.65,6.5,D
-6.31139,-53.18407,337.89,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,303.89,5.33,D
-6.27183,-52.93584,331.82,0.52,0.41,2022-09-02,1715,N,VIIRS,l,2.0NRT,306.28,12.02,D
-6.25687,-52.84215,334.8,0.52,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,301.78,3,D
-6.31066,-53.17951,367,0.5,0.41,2022-09-02,1715,N,VIIRS,h,2.0NRT,308.79,18.63,D
-6.27714,-52.94463,337.07,0.51,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.6,5.39,D
-6.27639,-52.93994,347.56,0.51,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,308.63,12.02,D
-6.27565,-52.93524,342.2,0.52,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.97,12.02,D
-6.33592,-53.29026,337.05,0.49,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.1,6.12,D
-6.28095,-52.944,347.18,0.51,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,313.01,8,D
-6.28021,-52.93933,341.76,0.51,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,312.79,9.92,D
-6.27946,-52.93464,335.16,0.52,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.94,9.92,D
-6.33965,-53.28968,345.39,0.49,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.71,6.12,D
-6.34409,-53.29354,339.46,0.49,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,305.92,5.61,D
-6.28583,-52.87614,351.94,0.52,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,315.09,38.4,D
-6.28509,-52.87142,336.47,0.52,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.2,6.44,D
-6.38059,-52.74125,342.75,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,309.09,15.91,D
-6.37303,-52.69342,338.3,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,303.11,6.03,D
-6.37227,-52.68863,339.8,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,310.54,6.03,D
-6.38134,-52.74602,367,0.53,0.42,2022-09-02,1715,N,VIIRS,h,2.0NRT,346.45,145.24,D
-6.38519,-52.74539,343.16,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.09,145.24,D
-6.38444,-52.74062,342.08,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.26,15.91,D
-6.37916,-52.70719,338.91,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,310.16,7.98,D
-6.3784,-52.7024,356.49,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,314.8,34.3,D
-6.37689,-52.69279,349.11,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.03,6.03,D
-6.36697,-52.63002,341.47,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.31,5.88,D
-6.38829,-52.73999,346.92,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.56,33.24,D
-6.37009,-52.62457,336.54,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,308.93,3.55,D
-6.36932,-52.61973,337.93,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,309.28,3.55,D
-6.36703,-52.60521,334.58,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,308.84,3.97,D
-6.50286,-53.44556,337.71,0.48,0.4,2022-09-02,1715,N,VIIRS,l,2.0NRT,308.72,6.25,D
-6.45638,-53.14853,337.88,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,298.41,8.1,D
-6.39214,-52.73937,346.11,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,308.55,33.24,D
-6.37092,-52.60462,341.61,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.1,3.97,D
-6.37853,-52.65296,367,0.53,0.42,2022-09-02,1715,N,VIIRS,h,2.0NRT,314.42,40.33,D
-6.3783,-52.7433,342.04,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,302.96,34.78,D
-6.37909,-52.74805,367,0.53,0.42,2022-09-02,1715,N,VIIRS,h,2.0NRT,349.64,145.42,D
-6.38293,-52.74741,367,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,331.33,145.42,D
-6.38372,-52.75218,337.28,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.71,145.42,D
-6.38215,-52.74265,352.41,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,312.11,34.78,D
-6.37586,-52.70452,338.88,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.66,4.41,D
-6.37428,-52.69492,340.92,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,304.13,6.24,D
-6.37349,-52.69014,350.92,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.88,6.24,D
-6.38599,-52.74203,350.14,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,315.23,47.81,D
-6.37892,-52.69909,336.94,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,309.13,12.27,D
-6.36702,-52.62685,343.86,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.44,7.67,D
-6.37972,-52.7039,367,0.53,0.42,2022-09-02,1715,N,VIIRS,h,2.0NRT,312.58,12.27,D
-6.50495,-53.44607,353.24,0.48,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.74,12.36,D
-6.45671,-53.14964,337.42,0.5,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,298.33,7.61,D
-6.39063,-52.74617,334.03,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,304.61,30.15,D
-6.38984,-52.7414,356.49,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.1,47.81,D
-6.37487,-52.65037,337.62,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.87,7.35,D
-6.3693,-52.61658,340.82,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.21,6.25,D
-6.50934,-53.44983,335.06,0.48,0.4,2022-09-02,1715,N,VIIRS,l,2.0NRT,307.73,6.98,D
-6.50864,-53.44548,340.45,0.48,0.4,2022-09-02,1715,N,VIIRS,l,2.0NRT,310.73,6.98,D
-6.50651,-53.43238,340.52,0.48,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.57,7.94,D
-6.47217,-53.22096,342.09,0.49,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,289.56,9.4,D
-6.39369,-52.74079,333.42,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,305.88,8.66,D
-6.39291,-52.73602,336.69,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,308.31,8.66,D
-6.37874,-52.64977,338.65,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.16,18.1,D
-6.3716,-52.60633,337.16,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,310.46,5.19,D
-6.37953,-52.65459,367,0.53,0.42,2022-09-02,1715,N,VIIRS,h,2.0NRT,312.58,18.1,D
-6.51233,-53.4449,344.93,0.48,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,305.92,6.98,D
-6.47593,-53.22045,350.01,0.49,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,291.79,9.4,D
-6.47521,-53.21601,339.81,0.49,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,291.64,9.4,D
-6.38341,-52.65401,349.43,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,312.97,18.1,D
-6.38262,-52.6492,348.95,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.03,18.1,D
-6.51673,-53.44868,346.25,0.48,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,308.41,57.22,D
-6.38096,-52.61483,348.13,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,311,21.46,D
-6.37777,-52.59537,341.94,0.54,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,316.62,93.56,D
-6.51972,-53.44376,350.97,0.48,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.27,57.22,D
-6.39586,-52.68157,336.55,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,306.84,7.91,D
-6.38483,-52.61419,356.2,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,316.38,21.46,D
-6.40519,-52.71444,347.38,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,311.14,12.49,D
-6.40441,-52.70967,348.41,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,310.19,19.85,D
-6.40904,-52.71382,339.43,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,312.55,12.49,D
-6.40826,-52.70904,352.7,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,314.61,19.85,D
-6.41602,-52.7324,337.51,0.53,0.42,2022-09-02,1715,N,VIIRS,l,2.0NRT,311.77,8.34,D
-6.39409,-52.5977,341.13,0.54,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,309.33,6.23,D
-6.56348,-53.62225,331.37,0.47,0.4,2022-09-02,1715,N,VIIRS,l,2.0NRT,306.24,5.14,D
-6.46534,-53.01239,332.74,0.51,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,307.39,4.8,D
-6.5712,-53.64709,336.37,0.47,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,302.18,3.48,D
-6.57052,-53.64285,338.51,0.47,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,303.13,4.04,D
-6.56713,-53.62165,343.16,0.47,0.4,2022-09-02,1715,N,VIIRS,n,2.0NRT,304.76,6.1,D
-6.49991,-53.20274,342.5,0.49,0.41,2022-09-02,1715,N,VIIRS,n,2.0NRT,295.37,8.54,D
-6.4136,-52.66882,345.2,0.53,0.42,2022-09-02,1715,N,VIIRS,n,2.0NRT,306.08,18.04,D
